# ==========================================
# IOTSYN.COM - IoT Synthetic Data Engine
# ==========================================
# GENERATOR VERSION: 3.1.0
# UNIQUE ID: iotsyn_69d115dc8c6862.91946550
# DOMAIN: IIoT_Network
# CONFIGURATION: Attack rate: 16%
# ROWS: 10000
# INTERVAL SECONDS: 10
# SEED: 3660478114
# LICENSE: CC0 1.0 Universal
# STATISTICAL MODEL: Normal: Periodic polling (protocol-specific packet sizes), deterministic intervals + jitter Attacks: Burst-based Markov state machine (MitM, Replay, False Data Injection, DoS, Recon) Protocols: Modbus TCP (35%), OPC UA (25%), DNP3 (15%), BACnet (8%), EtherNet/IP (10%), MQTT (7%) Device roles: PLC, HMI, SCADA Server, RTU, Engineering Workstation, Historian
# GENERATION DATE: 2026-04-04 13:45:00
# LICENSE: CC0 1.0 Universal (Public Domain)
# CITATION: IoTSyn Dataset Generator (2026). Available: https://iotsyn.com
# ==========================================
#
Timestamp,Source_IP,Dest_IP,Source_Port,Dest_Port,Protocol,Packet_Size,Connection_Duration,Packets_Sent,Bytes_Transferred,Flow_Rate,Device_Role,Function_Code,Attack_Type,Attack_Phase,Label
"2026-03-28 14:13:10",149.25.118.104,10.0.1.20,47432,502,Modbus_TCP,72,0.034,2,144,4188.94,External,6,Reconnaissance,escalation,Malicious
"2026-03-28 14:13:20",149.25.118.104,10.0.1.22,20194,502,Modbus_TCP,55,0.043,2,110,2566.88,External,16,Reconnaissance,escalation,Malicious
"2026-03-28 14:13:30",149.25.118.104,10.0.1.22,33951,502,Modbus_TCP,57,0.048,2,114,2367.74,External,6,Reconnaissance,escalation,Malicious
"2026-03-28 14:13:40",149.25.118.104,10.0.1.26,62913,502,Modbus_TCP,40,0.018,1,40,2239.25,External,2,Reconnaissance,escalation,Malicious
"2026-03-28 14:13:50",149.25.118.104,10.0.1.14,34004,502,Modbus_TCP,74,0.025,3,222,8924.39,External,3,Reconnaissance,escalation,Malicious
"2026-03-28 14:14:00",149.25.118.104,10.0.1.12,46021,502,Modbus_TCP,84,0.038,3,252,6651.93,External,16,Reconnaissance,escalation,Malicious
"2026-03-28 14:14:10",149.25.118.104,10.0.1.21,29957,502,Modbus_TCP,86,0.011,1,86,8180.72,External,3,Reconnaissance,peak,Malicious
"2026-03-28 14:14:20",149.25.118.104,10.0.1.16,49315,502,Modbus_TCP,40,0.013,3,120,8889.24,External,3,Reconnaissance,peak,Malicious
"2026-03-28 14:14:30",149.25.118.104,10.0.1.17,50894,502,Modbus_TCP,99,0.043,1,99,2311.84,External,4,Reconnaissance,peak,Malicious
"2026-03-28 14:14:40",149.25.118.104,10.0.1.25,48815,502,Modbus_TCP,62,0.007,1,62,8936.25,External,4,Reconnaissance,peak,Malicious
"2026-03-28 14:14:50",149.25.118.104,10.0.1.15,52750,502,Modbus_TCP,51,0.008,3,153,18404.81,External,4,Reconnaissance,peak,Malicious
"2026-03-28 14:15:00",149.25.118.104,10.0.1.13,10258,502,Modbus_TCP,88,0.042,3,264,6289.17,External,5,Reconnaissance,peak,Malicious
"2026-03-28 14:15:10",149.25.118.104,10.0.1.10,63623,502,Modbus_TCP,73,0.039,3,219,5628.42,External,4,Reconnaissance,peak,Malicious
"2026-03-28 14:15:20",149.25.118.104,10.0.1.27,48829,502,Modbus_TCP,85,0.016,3,255,15524.34,External,6,Reconnaissance,peak,Malicious
"2026-03-28 14:15:30",149.25.118.104,10.0.1.17,6266,502,Modbus_TCP,48,0.031,1,48,1538.68,External,16,Reconnaissance,peak,Malicious
"2026-03-28 14:15:40",149.25.118.104,10.0.1.27,51668,502,Modbus_TCP,100,0.008,2,200,26243.38,External,4,Reconnaissance,peak,Malicious
"2026-03-28 14:15:50",149.25.118.104,10.0.1.18,30289,502,Modbus_TCP,93,0.011,1,93,8695.96,External,2,Reconnaissance,peak,Malicious
"2026-03-28 14:16:00",149.25.118.104,10.0.1.15,38403,502,Modbus_TCP,83,0.027,3,249,9061.44,External,15,Reconnaissance,peak,Malicious
"2026-03-28 14:16:10",149.25.118.104,10.0.1.14,9015,502,Modbus_TCP,49,0.025,2,98,3977.78,External,4,Reconnaissance,peak,Malicious
"2026-03-28 14:16:20",149.25.118.104,10.0.1.16,14748,502,Modbus_TCP,60,0.021,3,180,8426.88,External,16,Reconnaissance,cooldown,Malicious
"2026-03-28 14:16:30",149.25.118.104,10.0.1.15,52442,502,Modbus_TCP,49,0.031,1,49,1599.46,External,2,Reconnaissance,cooldown,Malicious
"2026-03-28 14:16:40",149.25.118.104,10.0.1.25,60023,502,Modbus_TCP,73,0.029,2,146,4952.67,External,15,Reconnaissance,cooldown,Malicious
"2026-03-28 14:16:50",149.25.118.104,10.0.1.12,7473,502,Modbus_TCP,68,0.02,2,136,6840.39,External,15,Reconnaissance,cooldown,Malicious
"2026-03-28 14:17:00",149.25.118.104,10.0.1.11,18208,502,Modbus_TCP,92,0.019,1,92,4972.12,External,4,Reconnaissance,cooldown,Malicious
"2026-03-28 14:17:10",149.25.118.104,10.0.1.14,10412,502,Modbus_TCP,100,0.035,1,100,2893.75,External,4,Reconnaissance,cooldown,Malicious
"2026-03-28 14:17:20",10.0.1.10,10.0.1.28,55853,1883,MQTT,167,0.26,7,1169,4495.8,PLC,0,Normal,none,Normal
"2026-03-28 14:17:30",63.203.89.66,10.0.1.14,53598,502,Modbus_TCP,65,0.023,2,130,5726.88,External,6,Reconnaissance,recon,Malicious
"2026-03-28 14:17:40",63.203.89.66,10.0.1.19,49923,502,Modbus_TCP,57,0.028,3,171,6065.86,External,4,Reconnaissance,recon,Malicious
"2026-03-28 14:17:50",63.203.89.66,10.0.1.20,39806,502,Modbus_TCP,98,0.017,1,98,5741.92,External,3,Reconnaissance,escalation,Malicious
"2026-03-28 14:18:00",63.203.89.66,10.0.1.28,28521,502,Modbus_TCP,96,0.039,1,96,2461.31,External,6,Reconnaissance,escalation,Malicious
"2026-03-28 14:18:10",63.203.89.66,10.0.1.12,50987,502,Modbus_TCP,78,0.016,2,156,9837.89,External,4,Reconnaissance,escalation,Malicious
"2026-03-28 14:18:20",63.203.89.66,10.0.1.28,65354,502,Modbus_TCP,68,0.046,3,204,4408.48,External,2,Reconnaissance,peak,Malicious
"2026-03-28 14:18:30",63.203.89.66,10.0.1.14,20603,502,Modbus_TCP,69,0.027,1,69,2578.12,External,1,Reconnaissance,peak,Malicious
"2026-03-28 14:18:40",63.203.89.66,10.0.1.18,62255,502,Modbus_TCP,82,0.026,3,246,9548.65,External,4,Reconnaissance,peak,Malicious
"2026-03-28 14:18:50",63.203.89.66,10.0.1.18,9217,502,Modbus_TCP,84,0.044,2,168,3830.05,External,15,Reconnaissance,peak,Malicious
"2026-03-28 14:19:00",63.203.89.66,10.0.1.15,42600,502,Modbus_TCP,44,0.048,1,44,907.35,External,5,Reconnaissance,peak,Malicious
"2026-03-28 14:19:10",63.203.89.66,10.0.1.14,30424,502,Modbus_TCP,75,0.036,2,150,4120.54,External,4,Reconnaissance,peak,Malicious
"2026-03-28 14:19:20",63.203.89.66,10.0.1.17,54228,502,Modbus_TCP,96,0.036,3,288,7937.5,External,4,Reconnaissance,cooldown,Malicious
"2026-03-28 14:19:30",63.203.89.66,10.0.1.23,3858,502,Modbus_TCP,79,0.018,3,237,13084.23,External,1,Reconnaissance,cooldown,Malicious
"2026-03-28 14:19:40",10.0.1.24,10.0.1.21,49751,20000,DNP3,159,0.411,1,159,387.18,SCADA_Server,2,Normal,none,Normal
"2026-03-28 14:19:50",99.106.134.248,10.0.1.18,54302,502,Modbus_TCP,940,1.152,106,99640,86500.43,External,1,DoS,recon,Malicious
"2026-03-28 14:20:00",99.106.134.248,10.0.1.15,62821,4840,OPC_UA,940,0.896,94,88360,98611.98,External,0,DoS,recon,Malicious
"2026-03-28 14:20:10",99.106.134.248,10.0.1.10,33822,4840,OPC_UA,940,1.493,187,175780,117706.34,External,0,DoS,recon,Malicious
"2026-03-28 14:20:20",99.106.134.248,10.0.1.26,64638,502,Modbus_TCP,940,1.769,121,113740,64289.01,External,15,DoS,recon,Malicious
"2026-03-28 14:20:30",99.106.134.248,10.0.1.27,40012,502,Modbus_TCP,940,0.575,157,147580,256608.21,External,4,DoS,recon,Malicious
"2026-03-28 14:20:40",99.106.134.248,10.0.1.23,34398,4840,OPC_UA,940,1.573,170,159800,101565.3,External,0,DoS,recon,Malicious
"2026-03-28 14:20:50",99.106.134.248,10.0.1.11,49272,502,Modbus_TCP,940,0.283,96,90240,319166.55,External,1,DoS,recon,Malicious
"2026-03-28 14:21:00",99.106.134.248,10.0.1.20,26869,4840,OPC_UA,940,0.685,132,124080,181007.35,External,0,DoS,recon,Malicious
"2026-03-28 14:21:10",99.106.134.248,10.0.1.24,25669,502,Modbus_TCP,940,1.166,102,95880,82217.34,External,5,DoS,recon,Malicious
"2026-03-28 14:21:20",99.106.134.248,10.0.1.24,40304,4840,OPC_UA,940,1.682,96,90240,53634.86,External,0,DoS,recon,Malicious
"2026-03-28 14:21:30",99.106.134.248,10.0.1.22,53548,502,Modbus_TCP,1220,1.527,219,267180,174979.36,External,2,DoS,escalation,Malicious
"2026-03-28 14:21:40",99.106.134.248,10.0.1.27,22562,502,Modbus_TCP,1220,0.525,270,329400,627320.07,External,6,DoS,escalation,Malicious
"2026-03-28 14:21:50",99.106.134.248,10.0.1.27,42416,502,Modbus_TCP,1220,1.326,251,306220,230980.65,External,16,DoS,escalation,Malicious
"2026-03-28 14:22:00",99.106.134.248,10.0.1.28,23385,502,Modbus_TCP,1220,0.589,253,308660,523806.71,External,6,DoS,escalation,Malicious
"2026-03-28 14:22:10",99.106.134.248,10.0.1.14,31662,4840,OPC_UA,1220,0.713,171,208620,292477.13,External,0,DoS,escalation,Malicious
"2026-03-28 14:22:20",99.106.134.248,10.0.1.28,4062,4840,OPC_UA,1220,1.101,240,292800,265836.64,External,0,DoS,escalation,Malicious
"2026-03-28 14:22:30",99.106.134.248,10.0.1.24,54395,4840,OPC_UA,1220,1.2,171,208620,173872.57,External,0,DoS,escalation,Malicious
"2026-03-28 14:22:40",99.106.134.248,10.0.1.13,30631,4840,OPC_UA,1220,0.821,235,286700,349014.2,External,0,DoS,escalation,Malicious
"2026-03-28 14:22:50",99.106.134.248,10.0.1.28,28121,502,Modbus_TCP,1220,0.909,233,284260,312591.69,External,5,DoS,escalation,Malicious
"2026-03-28 14:23:00",99.106.134.248,10.0.1.21,35322,4840,OPC_UA,1220,1.106,216,263520,238352.94,External,0,DoS,escalation,Malicious
"2026-03-28 14:23:10",99.106.134.248,10.0.1.15,25119,4840,OPC_UA,1220,1.136,180,219600,193240.77,External,0,DoS,escalation,Malicious
"2026-03-28 14:23:20",99.106.134.248,10.0.1.14,22284,502,Modbus_TCP,1220,1.103,266,324520,294246.59,External,2,DoS,escalation,Malicious
"2026-03-28 14:23:30",99.106.134.248,10.0.1.27,40291,502,Modbus_TCP,1220,0.521,235,286700,549981.19,External,15,DoS,escalation,Malicious
"2026-03-28 14:23:40",99.106.134.248,10.0.1.27,11943,4840,OPC_UA,1500,1.891,306,459000,242732.66,External,0,DoS,peak,Malicious
"2026-03-28 14:23:50",99.106.134.248,10.0.1.16,40569,502,Modbus_TCP,1500,0.766,292,438000,572041.57,External,15,DoS,peak,Malicious
"2026-03-28 14:24:00",99.106.134.248,10.0.1.18,24344,502,Modbus_TCP,1500,1.823,294,441000,241970.4,External,3,DoS,peak,Malicious
"2026-03-28 14:24:10",99.106.134.248,10.0.1.20,33102,4840,OPC_UA,1500,0.751,299,448500,596850.84,External,0,DoS,peak,Malicious
"2026-03-28 14:24:20",99.106.134.248,10.0.1.11,14406,502,Modbus_TCP,1500,1.699,271,406500,239207.44,External,4,DoS,peak,Malicious
"2026-03-28 14:24:30",99.106.134.248,10.0.1.23,30471,4840,OPC_UA,1500,1.29,321,481500,373335.36,External,0,DoS,peak,Malicious
"2026-03-28 14:24:40",99.106.134.248,10.0.1.20,19847,4840,OPC_UA,1500,1.381,264,396000,286658.27,External,0,DoS,peak,Malicious
"2026-03-28 14:24:50",99.106.134.248,10.0.1.20,19750,502,Modbus_TCP,1500,1.878,271,406500,216402.73,External,4,DoS,peak,Malicious
"2026-03-28 14:25:00",99.106.134.248,10.0.1.11,50273,502,Modbus_TCP,1500,1.075,269,403500,375292.99,External,6,DoS,peak,Malicious
"2026-03-28 14:25:10",99.106.134.248,10.0.1.20,18832,4840,OPC_UA,1500,0.287,279,418500,1457055.38,External,0,DoS,peak,Malicious
"2026-03-28 14:25:20",99.106.134.248,10.0.1.23,61008,4840,OPC_UA,1500,1.461,341,511500,350015.49,External,0,DoS,peak,Malicious
"2026-03-28 14:25:30",99.106.134.248,10.0.1.26,59083,4840,OPC_UA,1500,0.322,257,385500,1197055.3,External,0,DoS,peak,Malicious
"2026-03-28 14:25:40",99.106.134.248,10.0.1.14,32071,4840,OPC_UA,1500,0.498,282,423000,849378.29,External,0,DoS,peak,Malicious
"2026-03-28 14:25:50",99.106.134.248,10.0.1.10,20447,4840,OPC_UA,1500,0.591,250,375000,634994.51,External,0,DoS,peak,Malicious
"2026-03-28 14:26:00",99.106.134.248,10.0.1.11,8318,502,Modbus_TCP,1500,0.544,299,448500,824564.2,External,16,DoS,peak,Malicious
"2026-03-28 14:26:10",99.106.134.248,10.0.1.23,31813,4840,OPC_UA,1500,0.475,313,469500,988671.39,External,0,DoS,peak,Malicious
"2026-03-28 14:26:20",99.106.134.248,10.0.1.11,62174,4840,OPC_UA,1500,1.208,310,465000,384905.04,External,0,DoS,peak,Malicious
"2026-03-28 14:26:30",99.106.134.248,10.0.1.17,12547,502,Modbus_TCP,1500,1.015,312,468000,461053.45,External,4,DoS,peak,Malicious
"2026-03-28 14:26:40",99.106.134.248,10.0.1.21,21470,502,Modbus_TCP,1500,0.362,344,516000,1426290.07,External,3,DoS,peak,Malicious
"2026-03-28 14:26:50",99.106.134.248,10.0.1.14,13294,4840,OPC_UA,1500,0.333,276,414000,1243245.81,External,0,DoS,peak,Malicious
"2026-03-28 14:27:00",99.106.134.248,10.0.1.15,12612,502,Modbus_TCP,1500,1.573,291,436500,277409.54,External,2,DoS,peak,Malicious
"2026-03-28 14:27:10",99.106.134.248,10.0.1.14,27498,502,Modbus_TCP,1500,1.767,310,465000,263213.06,External,6,DoS,peak,Malicious
"2026-03-28 14:27:20",99.106.134.248,10.0.1.27,2003,4840,OPC_UA,1500,1.684,266,399000,236981.53,External,0,DoS,peak,Malicious
"2026-03-28 14:27:30",99.106.134.248,10.0.1.26,54781,502,Modbus_TCP,1500,0.377,268,402000,1066508.63,External,15,DoS,peak,Malicious
"2026-03-28 14:27:40",99.106.134.248,10.0.1.22,7985,4840,OPC_UA,1500,1.799,333,499500,277650.43,External,0,DoS,peak,Malicious
"2026-03-28 14:27:50",99.106.134.248,10.0.1.25,47851,502,Modbus_TCP,1500,0.896,331,496500,554355.28,External,6,DoS,peak,Malicious
"2026-03-28 14:28:00",99.106.134.248,10.0.1.13,50855,502,Modbus_TCP,1500,1.69,277,415500,245854.98,External,4,DoS,peak,Malicious
"2026-03-28 14:28:10",99.106.134.248,10.0.1.20,54141,4840,OPC_UA,1500,1.034,350,525000,507935.12,External,0,DoS,peak,Malicious
"2026-03-28 14:28:20",99.106.134.248,10.0.1.28,12486,4840,OPC_UA,1500,0.12,266,399000,3313199.99,External,0,DoS,peak,Malicious
"2026-03-28 14:28:30",99.106.134.248,10.0.1.17,35946,502,Modbus_TCP,1080,1.7,216,233280,137197.88,External,4,DoS,cooldown,Malicious
"2026-03-28 14:28:40",99.106.134.248,10.0.1.11,19718,4840,OPC_UA,1080,0.477,132,142560,298866.41,External,0,DoS,cooldown,Malicious
"2026-03-28 14:28:50",99.106.134.248,10.0.1.22,4800,502,Modbus_TCP,1080,0.456,222,239760,525881.59,External,6,DoS,cooldown,Malicious
"2026-03-28 14:29:00",99.106.134.248,10.0.1.25,13065,4840,OPC_UA,1080,1.445,152,164160,113633.03,External,0,DoS,cooldown,Malicious
"2026-03-28 14:29:10",99.106.134.248,10.0.1.24,4262,502,Modbus_TCP,1080,0.376,201,217080,577936.32,External,5,DoS,cooldown,Malicious
"2026-03-28 14:29:20",99.106.134.248,10.0.1.24,13132,502,Modbus_TCP,1080,1.465,211,227880,155545.32,External,1,DoS,cooldown,Malicious
"2026-03-28 14:29:30",99.106.134.248,10.0.1.10,32338,4840,OPC_UA,1080,0.544,179,193320,355438.81,External,0,DoS,cooldown,Malicious
"2026-03-28 14:29:40",99.106.134.248,10.0.1.25,60578,502,Modbus_TCP,1080,1.534,184,198720,129515.86,External,15,DoS,cooldown,Malicious
"2026-03-28 14:29:50",99.106.134.248,10.0.1.13,37581,4840,OPC_UA,1080,1.113,198,213840,192139.52,External,0,DoS,cooldown,Malicious
"2026-03-28 14:30:00",99.106.134.248,10.0.1.14,47138,502,Modbus_TCP,1080,0.491,141,152280,310451.5,External,6,DoS,cooldown,Malicious
"2026-03-28 14:30:10",99.106.134.248,10.0.1.28,3278,502,Modbus_TCP,1080,0.5,187,201960,403577.58,External,4,DoS,cooldown,Malicious
"2026-03-28 14:30:20",99.106.134.248,10.0.1.26,51863,4840,OPC_UA,1080,1.788,189,204120,114186.75,External,0,DoS,cooldown,Malicious
"2026-03-28 14:30:30",10.0.1.28,10.0.1.24,29895,20000,DNP3,135,0.244,8,1080,4420.56,PLC,2,Normal,none,Normal
"2026-03-28 14:30:40",10.0.1.27,10.0.1.21,4501,4840,OPC_UA,122,0.435,8,976,2242.69,Historian,0,Normal,none,Normal
"2026-03-28 14:30:50",219.13.5.48,10.0.1.10,23779,4840,OPC_UA,940,1.087,168,157920,145255.69,External,0,DoS,recon,Malicious
"2026-03-28 14:31:00",219.13.5.48,10.0.1.25,17487,4840,OPC_UA,940,0.716,125,117500,164103.59,External,0,DoS,recon,Malicious
"2026-03-28 14:31:10",219.13.5.48,10.0.1.11,11300,502,Modbus_TCP,940,1.292,131,123140,95341.42,External,1,DoS,recon,Malicious
"2026-03-28 14:31:20",219.13.5.48,10.0.1.21,43699,4840,OPC_UA,940,0.891,109,102460,114986.66,External,0,DoS,recon,Malicious
"2026-03-28 14:31:30",219.13.5.48,10.0.1.14,8415,4840,OPC_UA,940,0.213,122,114680,537333.33,External,0,DoS,recon,Malicious
"2026-03-28 14:31:40",219.13.5.48,10.0.1.20,17206,502,Modbus_TCP,1220,1.965,250,305000,155196.72,External,15,DoS,escalation,Malicious
"2026-03-28 14:31:50",219.13.5.48,10.0.1.13,23644,502,Modbus_TCP,1220,1.672,253,308660,184595.55,External,4,DoS,escalation,Malicious
"2026-03-28 14:32:00",219.13.5.48,10.0.1.16,2553,502,Modbus_TCP,1220,0.551,207,252540,458430.62,External,2,DoS,escalation,Malicious
"2026-03-28 14:32:10",219.13.5.48,10.0.1.25,45947,502,Modbus_TCP,1220,1.992,261,318420,159816.91,External,4,DoS,escalation,Malicious
"2026-03-28 14:32:20",219.13.5.48,10.0.1.18,35348,502,Modbus_TCP,1220,0.703,195,237900,338409.18,External,1,DoS,escalation,Malicious
"2026-03-28 14:32:30",219.13.5.48,10.0.1.27,54575,502,Modbus_TCP,1220,1.66,203,247660,149177.58,External,1,DoS,escalation,Malicious
"2026-03-28 14:32:40",219.13.5.48,10.0.1.28,12633,502,Modbus_TCP,1220,0.427,171,208620,489014.51,External,5,DoS,escalation,Malicious
"2026-03-28 14:32:50",219.13.5.48,10.0.1.24,45921,4840,OPC_UA,1500,0.924,265,397500,430370.45,External,0,DoS,peak,Malicious
"2026-03-28 14:33:00",219.13.5.48,10.0.1.16,52673,502,Modbus_TCP,1500,1.615,290,435000,269414.32,External,16,DoS,peak,Malicious
"2026-03-28 14:33:10",219.13.5.48,10.0.1.13,37652,502,Modbus_TCP,1500,1.418,251,376500,265572.93,External,4,DoS,peak,Malicious
"2026-03-28 14:33:20",219.13.5.48,10.0.1.24,63210,502,Modbus_TCP,1500,1.795,251,376500,209776.08,External,4,DoS,peak,Malicious
"2026-03-28 14:33:30",219.13.5.48,10.0.1.24,46395,502,Modbus_TCP,1500,1.658,337,505500,304946.77,External,1,DoS,peak,Malicious
"2026-03-28 14:33:40",219.13.5.48,10.0.1.18,16738,4840,OPC_UA,1500,0.737,303,454500,616379.03,External,0,DoS,peak,Malicious
"2026-03-28 14:33:50",219.13.5.48,10.0.1.25,57403,4840,OPC_UA,1500,0.717,255,382500,533497.33,External,0,DoS,peak,Malicious
"2026-03-28 14:34:00",219.13.5.48,10.0.1.16,11173,4840,OPC_UA,1500,1.607,281,421500,262210.34,External,0,DoS,peak,Malicious
"2026-03-28 14:34:10",219.13.5.48,10.0.1.26,22604,4840,OPC_UA,1500,1.308,344,516000,394430.77,External,0,DoS,peak,Malicious
"2026-03-28 14:34:20",219.13.5.48,10.0.1.26,41983,502,Modbus_TCP,1500,0.972,315,472500,486331.44,External,1,DoS,peak,Malicious
"2026-03-28 14:34:30",219.13.5.48,10.0.1.25,9046,4840,OPC_UA,1500,0.904,332,498000,551067.75,External,0,DoS,peak,Malicious
"2026-03-28 14:34:40",219.13.5.48,10.0.1.19,19656,502,Modbus_TCP,1500,1.767,338,507000,286960.35,External,3,DoS,peak,Malicious
"2026-03-28 14:34:50",219.13.5.48,10.0.1.18,6818,502,Modbus_TCP,1500,1.977,276,414000,209421.58,External,6,DoS,peak,Malicious
"2026-03-28 14:35:00",219.13.5.48,10.0.1.12,30900,502,Modbus_TCP,1500,0.207,297,445500,2151579.79,External,5,DoS,peak,Malicious
"2026-03-28 14:35:10",219.13.5.48,10.0.1.26,21972,4840,OPC_UA,1080,1.785,207,223560,125241.36,External,0,DoS,cooldown,Malicious
"2026-03-28 14:35:20",219.13.5.48,10.0.1.24,31168,502,Modbus_TCP,1080,1.162,144,155520,133878.42,External,16,DoS,cooldown,Malicious
"2026-03-28 14:35:30",219.13.5.48,10.0.1.24,64525,502,Modbus_TCP,1080,1.611,170,183600,113950.17,External,2,DoS,cooldown,Malicious
"2026-03-28 14:35:40",219.13.5.48,10.0.1.23,41954,4840,OPC_UA,1080,1.815,188,203040,111867.86,External,0,DoS,cooldown,Malicious
"2026-03-28 14:35:50",219.13.5.48,10.0.1.17,36069,502,Modbus_TCP,1080,0.868,165,178200,205346.34,External,1,DoS,cooldown,Malicious
"2026-03-28 14:36:00",219.13.5.48,10.0.1.28,16632,4840,OPC_UA,1080,0.215,149,160920,748160.91,External,0,DoS,cooldown,Malicious
"2026-03-28 14:36:10",10.0.1.17,10.0.1.24,61128,20000,DNP3,75,0.192,7,525,2738.97,HMI,3,Normal,none,Normal
"2026-03-28 14:36:20",10.0.1.21,10.0.1.14,48542,20000,DNP3,187,0.171,8,1496,8758.72,Historian,15,Normal,none,Normal
"2026-03-28 14:36:30",10.0.1.23,10.0.1.20,10488,20000,DNP3,80,0.241,5,400,1662.4,HMI,1,Normal,none,Normal
"2026-03-28 14:36:40",10.0.1.18,10.0.1.13,61864,20000,DNP3,142,0.166,4,568,3430.3,SCADA_Server,15,Normal,none,Normal
"2026-03-28 14:36:50",10.0.1.28,10.0.1.27,59662,20000,DNP3,69,0.299,5,345,1153.29,PLC,6,Normal,none,Normal
"2026-03-28 14:37:00",10.0.1.16,10.0.1.15,49222,20000,DNP3,154,0.449,8,1232,2741.77,PLC,15,Normal,none,Normal
"2026-03-28 14:37:10",10.0.1.14,10.0.1.11,38692,502,Modbus_TCP,86,0.274,8,688,2513.69,Engineering_Workstation,5,Normal,none,Normal
"2026-03-28 14:37:20",10.0.1.12,10.0.1.23,33885,44818,EtherNet_IP,203,0.362,6,1218,3368.3,SCADA_Server,0,Normal,none,Normal
"2026-03-28 14:37:30",10.0.1.25,10.0.1.22,43420,20000,DNP3,92,0.273,7,644,2356.09,RTU,2,Normal,none,Normal
"2026-03-28 14:37:40",10.0.1.14,10.0.1.17,38972,1883,MQTT,172,0.123,3,516,4194.28,Engineering_Workstation,0,Normal,none,Normal
"2026-03-28 14:37:50",10.0.1.24,10.0.1.20,33082,20000,DNP3,179,0.044,3,537,12125.88,SCADA_Server,16,Normal,none,Normal
"2026-03-28 14:38:00",220.167.171.128,10.0.1.14,9242,20000,DNP3,273,0.614,4,1092,1779.49,External,5,MitM,recon,Malicious
"2026-03-28 14:38:10",220.167.171.128,10.0.1.11,19698,20000,DNP3,162,0.564,19,3078,5456.31,External,3,MitM,recon,Malicious
"2026-03-28 14:38:20",220.167.171.128,10.0.1.22,4545,4840,OPC_UA,310,0.718,8,2480,3453.33,External,0,MitM,recon,Malicious
"2026-03-28 14:38:30",220.167.171.128,10.0.1.15,19408,502,Modbus_TCP,387,0.882,7,2709,3072.17,External,5,MitM,recon,Malicious
"2026-03-28 14:38:40",220.167.171.128,10.0.1.16,53019,20000,DNP3,124,0.983,7,868,883.1,External,15,MitM,recon,Malicious
"2026-03-28 14:38:50",220.167.171.128,10.0.1.19,29105,20000,DNP3,228,0.685,19,4332,6325.02,External,3,MitM,escalation,Malicious
"2026-03-28 14:39:00",220.167.171.128,10.0.1.13,34730,20000,DNP3,259,0.748,10,2590,3462.64,External,6,MitM,escalation,Malicious
"2026-03-28 14:39:10",220.167.171.128,10.0.1.14,37963,502,Modbus_TCP,485,0.539,16,7760,14383.71,External,5,MitM,escalation,Malicious
"2026-03-28 14:39:20",220.167.171.128,10.0.1.16,63561,502,Modbus_TCP,444,0.612,20,8880,14505.14,External,15,MitM,escalation,Malicious
"2026-03-28 14:39:30",220.167.171.128,10.0.1.19,31401,47808,BACnet,162,0.814,12,1944,2387.78,External,0,MitM,escalation,Malicious
"2026-03-28 14:39:40",220.167.171.128,10.0.1.23,41907,502,Modbus_TCP,352,0.945,6,2112,2234.2,External,6,MitM,escalation,Malicious
"2026-03-28 14:39:50",220.167.171.128,10.0.1.14,21383,20000,DNP3,340,0.79,5,1700,2150.57,External,1,MitM,escalation,Malicious
"2026-03-28 14:40:00",220.167.171.128,10.0.1.13,54797,20000,DNP3,317,0.729,4,1268,1739.33,External,2,MitM,peak,Malicious
"2026-03-28 14:40:10",220.167.171.128,10.0.1.23,33080,20000,DNP3,334,0.37,7,2338,6325.44,External,5,MitM,peak,Malicious
"2026-03-28 14:40:20",220.167.171.128,10.0.1.10,2521,20000,DNP3,450,0.416,17,7650,18402.55,External,5,MitM,peak,Malicious
"2026-03-28 14:40:30",220.167.171.128,10.0.1.17,22625,502,Modbus_TCP,150,0.138,9,1350,9785.75,External,16,MitM,peak,Malicious
"2026-03-28 14:40:40",220.167.171.128,10.0.1.20,25811,47808,BACnet,318,0.9,4,1272,1412.84,External,0,MitM,peak,Malicious
"2026-03-28 14:40:50",220.167.171.128,10.0.1.27,52053,20000,DNP3,322,0.589,20,6440,10928.09,External,4,MitM,peak,Malicious
"2026-03-28 14:41:00",220.167.171.128,10.0.1.23,28543,20000,DNP3,302,0.13,9,2718,20870.08,External,3,MitM,peak,Malicious
"2026-03-28 14:41:10",220.167.171.128,10.0.1.23,37035,502,Modbus_TCP,219,0.224,13,2847,12719.98,External,2,MitM,peak,Malicious
"2026-03-28 14:41:20",220.167.171.128,10.0.1.17,19349,44818,EtherNet_IP,468,0.606,18,8424,13894.22,External,0,MitM,peak,Malicious
"2026-03-28 14:41:30",220.167.171.128,10.0.1.21,53611,1883,MQTT,210,0.421,6,1260,2992.42,External,0,MitM,peak,Malicious
"2026-03-28 14:41:40",220.167.171.128,10.0.1.23,13462,20000,DNP3,216,0.621,13,2808,4524.44,External,6,MitM,peak,Malicious
"2026-03-28 14:41:50",220.167.171.128,10.0.1.12,24060,20000,DNP3,169,0.101,18,3042,30127.89,External,5,MitM,peak,Malicious
"2026-03-28 14:42:00",220.167.171.128,10.0.1.18,49013,502,Modbus_TCP,339,0.31,8,2712,8754.11,External,1,MitM,peak,Malicious
